episode,winner,reward_0,reward_1,loss_0,loss_1,entropy_0,entropy_1
1622,0,0.988,-0.012,-0.435731,0.918855,3.283621,3.697578
1623,0,0.989,-0.011,-0.470508,0.996413,3.63778,3.222584
1624,0,0.99,-0.01,-0.423192,0.717782,3.773616,3.227807
1625,0,0.989,-0.011,-0.408475,0.755661,4.085405,2.805173
1626,1,-0.009,0.992,0.474,-0.337945,4.370594,4.26665
1627,1,-0.012,0.989,0.481082,-0.29658,3.394428,3.469725
1628,1,-0.014,0.987,0.665177,-0.28501,3.479008,3.384219
1629,1,-0.011,0.99,0.374496,-0.224297,3.621914,4.006283
1630,1,-0.011,0.99,0.293056,-0.150319,3.648396,3.540845
1631,0,0.987,-0.013,-0.415934,0.957052,3.608915,3.089036
1632,0,0.989,-0.011,-0.429943,0.806952,3.872462,3.198157
1633,0,0.988,-0.012,-0.399793,0.789514,3.488776,3.449448
1634,0,0.989,-0.011,-0.414745,0.663175,3.781164,3.528064
1635,1,-0.011,0.99,0.45178,-0.291644,3.412539,3.93566
1636,1,-0.011,0.99,0.477289,-0.282321,3.66913,3.932403
1637,1,-0.012,0.989,0.241747,-0.16403,3.736059,3.378104
1638,0,0.988,-0.012,-0.440487,0.835938,3.857687,3.625104
1639,1,-0.012,0.989,0.34259,-0.25903,3.026003,3.632622
1640,0,0.986,-0.014,-0.437878,1.004694,3.40892,3.017138
1641,0,0.989,-0.011,-0.294365,0.531367,3.898013,3.271007
1642,0,0.99,-0.01,-0.3614,0.539027,3.845506,3.563957
1643,0,0.993,-0.007,-0.429607,0.540261,4.321743,4.135328
1644,0,0.989,-0.011,-0.326672,0.525117,3.467799,3.859308
1645,0,0.989,-0.011,-0.217036,0.453292,3.95455,3.669487
1646,0,0.986,-0.014,-0.118845,0.446975,3.383976,3.146551
1647,0,0.99,-0.01,-0.012073,0.273234,4.282873,3.693326
1648,0,0.988,-0.012,-0.120133,0.335598,3.820856,3.539238
1649,1,-0.011,0.99,1.216464,-0.479094,3.860195,3.460288
1650,0,0.989,-0.011,-0.170703,0.308498,3.730072,3.591448
1651,0,0.99,-0.01,-0.088226,0.209986,3.950378,3.54057
1652,0,0.994,-0.006,-0.12315,0.179992,4.537834,4.617549
1653,0,0.988,-0.012,0.035715,0.206324,3.153744,3.706912
1654,1,-0.014,0.987,1.535215,-0.482155,3.347889,3.095762
1655,1,-0.01,0.991,0.860178,-0.475809,3.566355,3.937474
1656,0,0.99,-0.01,-0.249507,0.244502,3.933994,4.034494
1657,1,-0.015,0.986,0.907019,-0.436319,3.698327,2.918361
1658,1,-0.012,0.989,1.130464,-0.484313,3.516314,3.371682
1659,1,-0.011,0.99,0.612533,-0.414882,4.023265,3.315928
1660,0,0.988,-0.012,-0.284892,0.350955,3.757738,3.515716
1661,1,-0.009,0.992,0.533121,-0.437331,3.964304,4.18326
1662,0,0.988,-0.012,-0.364737,0.521597,3.526619,4.133527
1663,0,0.988,-0.012,-0.297427,0.418204,3.614309,2.841053
1664,0,0.989,-0.011,-0.251478,0.353053,4.222717,3.752182
1665,0,0.992,-0.008,-0.344022,0.312845,4.214205,3.609051
1666,0,0.99,-0.01,-0.135018,0.250254,4.198332,3.418941
1667,0,0.987,-0.013,-0.107984,0.304349,3.459194,3.423846
1668,1,-0.009,0.992,1.044398,-0.502087,4.232965,4.181768
1669,0,0.99,-0.01,-0.243992,0.288726,3.668226,3.430969
1670,0,0.99,-0.01,0.017776,0.188855,3.61822,3.709929
1671,1,-0.007,0.994,1.021358,-0.520269,4.643936,4.676709
1672,1,-0.013,0.988,1.160128,-0.470691,3.476968,3.663779
1673,0,0.989,-0.011,-0.16497,0.287688,3.360223,3.033695
1674,1,-0.011,0.99,0.753084,-0.460809,3.662859,3.71285
1675,1,-0.008,0.993,0.889464,-0.496866,4.517125,3.802146
1676,1,-0.012,0.989,0.773054,-0.456001,3.469744,3.422502
1677,1,-0.01,0.991,0.672373,-0.469038,3.434257,4.275652
1678,1,-0.008,0.993,0.58618,-0.455067,4.272277,3.55187
1679,0,0.99,-0.01,-0.380525,0.509391,3.443939,3.356293
1680,0,0.994,-0.006,-0.439652,0.464565,3.982846,3.956482
1681,0,0.99,-0.01,-0.377005,0.530336,3.687197,3.687214
1682,1,-0.007,0.994,0.550256,-0.465152,3.974285,4.105247
1683,0,0.985,-0.015,-0.297195,0.444792,3.396315,3.545882
1684,0,0.986,-0.014,-0.319021,0.501641,3.824739,3.359696
1685,1,-0.012,0.989,0.584316,-0.411975,3.798788,3.257559
1686,0,0.99,-0.01,-0.31718,0.330523,3.923927,3.583833
1687,0,0.988,-0.012,-0.239844,0.326029,3.590281,3.310646
1688,1,-0.012,0.989,0.690048,-0.420112,3.364509,3.212472
1689,1,-0.012,0.989,0.596932,-0.405598,3.514502,3.937788
1690,1,-0.008,0.993,0.591481,-0.458687,3.380347,4.196803
1691,0,0.99,-0.01,-0.340622,0.357604,3.699805,3.691328
1692,0,0.99,-0.01,-0.387679,0.484058,3.728499,4.188581
1693,1,-0.01,0.991,0.733561,-0.457261,3.958455,3.624657
1694,1,-0.012,0.989,0.782236,-0.436141,3.280261,3.881731
1695,1,-0.008,0.993,0.720066,-0.451252,3.329533,4.019642
1696,0,0.992,-0.008,-0.414275,0.498931,4.557165,3.674205
1697,1,-0.009,0.992,0.606129,-0.428897,4.004893,3.644807
1698,0,0.988,-0.012,-0.361431,0.529178,3.688637,3.625164
1699,1,-0.012,0.989,0.569749,-0.377626,3.754161,3.557992
1700,1,-0.009,0.992,0.441656,-0.373582,4.018427,3.964082
1701,0,0.987,-0.013,-0.330221,0.528044,3.551467,3.298392
1702,0,0.991,-0.009,-0.424245,0.571369,4.129846,3.095623
1703,0,0.99,-0.01,-0.367414,0.518358,4.328533,3.011163
1704,0,0.989,-0.011,-0.362916,0.528861,3.321784,3.024413
1705,1,-0.011,0.99,0.59405,-0.424211,3.201695,3.770137
1706,1,-0.01,0.991,0.658682,-0.434692,3.841487,3.198631
1707,0,0.989,-0.011,-0.376156,0.471127,3.966252,3.517405
1708,1,-0.011,0.99,0.499243,-0.385042,3.435693,3.486948
1709,1,-0.011,0.99,0.51826,-0.408441,3.722677,4.061745
1710,1,-0.015,0.986,0.503188,-0.316466,3.090574,3.608398
1711,0,0.988,-0.012,-0.417147,0.663305,3.284683,3.351064
1712,0,0.991,-0.009,-0.420038,0.525032,4.380309,3.871803
1713,1,-0.012,0.989,0.610661,-0.392313,3.860293,3.477759
1714,1,-0.009,0.992,0.465511,-0.396252,4.123624,3.877324
1715,1,-0.011,0.99,0.482647,-0.366404,3.294681,4.040322
1716,0,0.991,-0.009,-0.447202,0.676359,4.408566,3.928706
1717,1,-0.01,0.991,0.395957,-0.293993,3.545399,3.754399
1718,0,0.993,-0.007,-0.452992,0.620022,4.64295,3.614336
1719,0,0.992,-0.008,-0.423066,0.581063,4.004035,3.761839
1720,1,-0.011,0.99,0.463024,-0.338369,3.488418,3.672042
1721,1,-0.008,0.993,0.384289,-0.329285,3.033674,4.259424
1722,1,-0.012,0.989,0.474848,-0.351472,3.730261,3.258302
1723,0,0.991,-0.009,-0.425943,0.609106,4.3451,4.017559
1724,1,-0.008,0.993,0.352614,-0.313905,4.091017,4.206203
1725,0,0.989,-0.011,-0.439527,0.916789,4.238051,3.497622
1726,1,-0.011,0.99,0.404366,-0.299048,3.813349,4.349313
1727,0,0.988,-0.012,-0.417061,0.867152,3.891268,3.69517
1728,0,0.987,-0.013,-0.399418,0.808391,3.323686,3.615675
1729,1,-0.011,0.99,0.394106,-0.242439,3.925154,3.282267
1730,1,-0.01,0.991,0.351159,-0.279889,3.917073,3.816974
1731,0,0.989,-0.011,-0.429314,0.849752,3.992391,3.442596
1732,1,-0.01,0.991,0.399808,-0.268614,3.648929,3.583441
1733,0,0.99,-0.01,-0.421168,0.868299,3.551404,3.419883
1734,1,-0.01,0.991,0.459501,-0.311598,3.853913,3.237385
1735,0,0.989,-0.011,-0.37283,0.612792,3.856037,3.482524
1736,0,0.992,-0.008,-0.450556,0.663588,4.494159,2.962363
1737,1,-0.014,0.987,0.542535,-0.272869,3.377393,2.931874
1738,1,-0.01,0.991,0.400671,-0.281107,3.702868,3.923853
1739,0,0.992,-0.008,-0.448672,0.699814,4.194035,3.819845
1740,1,-0.013,0.988,0.41007,-0.201624,3.218926,2.780899
1741,1,-0.011,0.99,0.350361,-0.218081,3.460241,3.454544
1742,0,0.987,-0.013,-0.411853,0.86865,3.091851,3.336254
1743,1,-0.01,0.991,0.361453,-0.262555,3.033273,3.647577
1744,0,0.99,-0.01,-0.422175,0.703181,3.871524,3.309649
1745,0,0.991,-0.009,-0.424589,0.736845,4.575909,3.683521
1746,0,0.988,-0.012,-0.406242,0.859707,4.024261,3.24876
1747,0,0.991,-0.009,-0.40508,0.602335,4.144504,3.233728
1748,0,0.991,-0.009,-0.401144,0.585652,3.447296,3.816997
1749,1,-0.01,0.991,0.681588,-0.397744,3.350135,3.289768
1750,1,-0.013,0.988,0.61933,-0.335169,3.579165,3.289117
1751,0,0.989,-0.011,-0.309813,0.491632,3.906263,3.245023
1752,0,0.987,-0.013,-0.268951,0.588322,3.12798,3.342573
1753,1,-0.009,0.992,0.677435,-0.428487,4.424109,3.9478
1754,0,0.99,-0.01,-0.35738,0.505627,4.42167,4.047481
1755,1,-0.011,0.99,0.705032,-0.375873,3.542006,3.940902
1756,1,-0.014,0.987,0.785458,-0.363128,3.428737,2.999133
1757,1,-0.01,0.991,0.514976,-0.375065,4.046369,3.647173
1758,1,-0.013,0.988,0.548236,-0.334056,3.671832,3.447119
1759,0,0.988,-0.012,-0.35326,0.522257,4.029472,3.206709
1760,1,-0.007,0.994,0.397703,-0.401009,4.723102,4.13324
1761,0,0.987,-0.013,-0.354495,0.599411,3.541312,3.389029
1762,0,0.993,-0.007,-0.440277,0.600579,4.134957,3.336032
1763,1,-0.01,0.991,0.473676,-0.364254,4.32401,3.191864
1764,1,-0.013,0.988,0.559976,-0.325522,3.58006,3.380663
1765,1,-0.007,0.994,0.346442,-0.349607,4.482657,4.4532
1766,0,0.986,-0.014,-0.387689,0.796496,3.443524,2.938527
1767,1,-0.006,0.995,0.337995,-0.337662,3.138484,4.576058
1768,0,0.988,-0.012,-0.399199,0.686831,3.354791,2.847688
1769,1,-0.009,0.992,0.349136,-0.261542,4.018967,3.751489
1770,0,0.99,-0.01,-0.430139,0.709205,4.045049,3.167297
1771,0,0.988,-0.012,-0.410527,0.765592,3.953844,4.245992
1772,0,0.993,-0.007,-0.455446,0.616786,4.481239,3.941397
1773,0,0.991,-0.009,-0.420042,0.61304,4.386006,4.137001
1774,0,0.991,-0.009,-0.349658,0.454647,3.701561,3.664636
1775,1,-0.009,0.992,0.654466,-0.402505,3.627719,4.196575
1776,0,0.992,-0.008,-0.34285,0.442326,4.232903,3.176623
1777,1,-0.011,0.99,0.79099,-0.433124,3.969604,3.109804
1778,1,-0.013,0.988,0.891035,-0.416023,3.159906,3.354159
1779,1,-0.008,0.993,0.582491,-0.416445,4.216831,4.093943
1780,1,-0.012,0.989,0.705269,-0.378165,3.351825,4.057316
1781,0,0.988,-0.012,-0.32947,0.561493,3.720206,3.560875
1782,1,-0.011,0.99,0.524291,-0.35739,3.288568,4.002679
1783,0,0.991,-0.009,-0.380353,0.536164,3.827979,3.321916
1784,1,-0.011,0.99,0.610047,-0.385449,3.493484,3.191156
1785,0,0.99,-0.01,-0.410781,0.659703,3.641505,3.626926
1786,0,0.99,-0.01,-0.341145,0.514841,4.033896,4.131076
1787,1,-0.009,0.992,0.508244,-0.388668,3.76469,4.13861
1788,0,0.988,-0.012,-0.36465,0.605978,3.604016,3.64413
1789,1,-0.013,0.988,0.675131,-0.379156,3.49581,3.992564
1790,0,0.988,-0.012,-0.325818,0.50014,4.142946,2.965424
1791,0,0.988,-0.012,-0.294869,0.418145,4.050098,3.146136
1792,1,-0.012,0.989,0.718831,-0.399206,3.344707,3.513013
1793,1,-0.012,0.989,0.645934,-0.391121,3.44432,3.107672
1794,1,-0.012,0.989,0.53605,-0.369351,3.836326,3.443472
1795,0,0.988,-0.012,-0.364361,0.584647,3.792876,3.040924
1796,0,0.99,-0.01,-0.404553,0.645281,3.869566,3.127045
1797,1,-0.011,0.99,0.454437,-0.366108,4.034421,3.519411
1798,1,-0.008,0.993,0.452231,-0.392404,3.844246,4.310791
1799,1,-0.01,0.991,0.439915,-0.361485,3.74051,4.101871
1800,0,0.986,-0.014,-0.334787,0.61543,3.239397,3.022105
1801,0,0.989,-0.011,-0.406857,0.633602,4.210992,4.125707
1802,0,0.989,-0.011,-0.376458,0.567643,3.822736,3.816371
1803,0,0.989,-0.011,-0.384303,0.579885,3.763581,3.53573
1804,0,0.993,-0.007,-0.390365,0.464081,4.174175,4.288212
1805,1,-0.004,0.997,0.555769,-0.468689,3.841681,5.032924
1806,0,0.987,-0.013,-0.253548,0.442746,3.98105,2.86734
1807,0,0.988,-0.012,-0.218556,0.390297,3.960998,3.251593
1808,0,0.993,-0.007,-0.299974,0.335441,4.262486,3.52431
1809,0,0.99,-0.01,-0.200807,0.319862,4.208775,3.493491
1810,0,0.988,-0.012,-0.137311,0.336326,3.588057,3.622475
1811,1,-0.012,0.989,1.059896,-0.461251,3.512898,3.886563
1812,0,0.991,-0.009,-0.155017,0.262907,4.029552,3.677655
1813,1,-0.008,0.993,0.925612,-0.488259,4.30881,4.087397
1814,1,-0.012,0.989,1.201092,-0.480861,2.975779,3.520209
1815,0,0.989,-0.011,-0.145967,0.29441,3.377721,3.269399
1816,0,0.99,-0.01,-0.244547,0.36813,4.005875,3.873906
1817,0,0.992,-0.008,-0.254198,0.338966,4.49418,3.54568
1818,0,0.995,-0.005,-0.171901,0.261419,4.518054,3.969187
1819,1,-0.012,0.989,1.191638,-0.466962,3.404151,3.45358
1820,0,0.989,-0.011,-0.062102,0.295845,3.211451,3.897502
1821,1,-0.013,0.988,1.182704,-0.456259,3.448077,3.039884
1822,1,-0.01,0.991,1.020027,-0.46294,3.369355,3.57431
1823,1,-0.014,0.987,1.015405,-0.436133,3.124513,2.984188
1824,0,0.991,-0.009,-0.237106,0.325818,3.651914,4.127373
1825,1,-0.014,0.987,0.813691,-0.419486,3.674195,3.185037
1826,0,0.992,-0.008,-0.238224,0.291401,4.477544,3.328996
1827,1,-0.009,0.992,0.669917,-0.444465,3.726147,4.09925
1828,0,0.991,-0.009,-0.3059,0.372461,3.530725,3.780034
1829,0,0.989,-0.011,-0.282298,0.390191,3.998778,4.246642
1830,0,0.987,-0.013,-0.2136,0.411624,3.36607,3.224174
1831,0,0.99,-0.01,-0.200387,0.327509,3.126614,3.25832
1832,1,-0.008,0.993,0.814347,-0.467202,4.567706,4.295228
1833,1,-0.009,0.992,0.795115,-0.472304,3.751211,3.778416
1834,1,-0.009,0.992,0.868966,-0.487206,3.274059,4.170091
1835,1,-0.012,0.989,0.799961,-0.438205,3.443551,3.665911
1836,0,0.987,-0.013,-0.193577,0.351657,3.178685,3.216992
1837,0,0.99,-0.01,-0.262338,0.339969,3.657232,3.522469
1838,1,-0.014,0.987,0.740866,-0.397664,3.21776,3.693373
1839,0,0.991,-0.009,-0.395423,0.510411,3.801709,3.855606
1840,1,-0.014,0.987,0.836749,-0.425801,3.321339,2.735001
1841,0,0.99,-0.01,-0.360824,0.444285,3.34639,3.392711
1842,0,0.991,-0.009,-0.306604,0.339713,4.514112,4.011828
1843,0,0.99,-0.01,-0.250976,0.332055,4.209822,3.877864
1844,1,-0.01,0.991,0.928118,-0.467317,4.028987,3.816469
1845,1,-0.011,0.99,0.869673,-0.448821,3.634521,3.940512
1846,1,-0.006,0.995,0.744791,-0.489032,4.386536,4.445943
1847,0,0.989,-0.011,-0.209361,0.330394,3.800541,3.387126
1848,1,-0.013,0.988,0.706221,-0.412116,3.233463,3.670782
1849,0,0.988,-0.012,-0.30986,0.473288,3.52859,3.523532
1850,1,-0.009,0.992,0.694292,-0.462924,4.363689,4.243483
1851,0,0.991,-0.009,-0.313658,0.418501,3.812786,3.264306
1852,0,0.992,-0.008,-0.327846,0.399934,4.690692,3.369658
1853,1,-0.01,0.991,0.680495,-0.424091,3.916998,4.243179
1854,1,-0.013,0.988,0.904535,-0.426803,3.51105,3.141123
1855,0,0.993,-0.007,-0.367952,0.385447,4.589784,3.625226
1856,0,0.988,-0.012,-0.280233,0.456673,3.57397,3.326833
1857,0,0.992,-0.008,-0.278975,0.377081,4.061558,3.614237
1858,0,0.987,-0.013,-0.215411,0.412259,3.236128,3.483407
1859,1,-0.005,0.996,0.858391,-0.496687,4.972482,4.71488
1860,0,0.989,-0.011,-0.187486,0.332078,4.21796,3.577779
1861,1,-0.013,0.988,0.959838,-0.435656,3.279056,3.735359
1862,1,-0.013,0.988,0.91584,-0.433302,3.429707,3.319627
1863,1,-0.011,0.99,0.903884,-0.450612,3.817827,3.424166
1864,0,0.986,-0.014,-0.21517,0.449818,2.669626,3.324253
1865,1,-0.014,0.987,0.791934,-0.377208,3.317058,2.960196
1866,1,-0.012,0.989,0.707666,-0.419581,3.736042,3.593473
1867,0,0.994,-0.006,-0.381801,0.397053,4.725528,4.138164
1868,0,0.989,-0.011,-0.304096,0.414795,3.344641,3.725446
1869,0,0.99,-0.01,-0.287314,0.390509,4.341267,3.70654
1870,0,0.989,-0.011,-0.265045,0.365533,3.38621,3.534677
1871,1,-0.011,0.99,0.979781,-0.456928,3.564055,3.612401
1872,0,0.988,-0.012,-0.240879,0.367055,3.474231,3.076335
1873,1,-0.011,0.99,0.786056,-0.422217,3.628855,3.678022
1874,1,-0.011,0.99,0.737051,-0.427351,3.884611,3.605324
1875,1,-0.012,0.989,0.806231,-0.425194,3.163068,3.863067
1876,0,0.989,-0.011,-0.297542,0.443479,3.830268,3.567369
1877,1,-0.009,0.992,0.761129,-0.453287,3.641622,3.666389
1878,1,-0.011,0.99,0.640059,-0.409978,3.492308,3.512617
1879,0,0.987,-0.013,-0.277595,0.482647,3.719493,3.411824
1880,1,-0.012,0.989,0.740567,-0.424497,4.058121,3.480592
1881,1,-0.014,0.987,0.628012,-0.370192,3.402117,3.646795
1882,1,-0.008,0.993,0.437421,-0.370321,3.633226,3.656205
1883,1,-0.011,0.99,0.454766,-0.299193,3.208033,3.714609
1884,0,0.988,-0.012,-0.36114,0.583977,3.647243,3.546093
1885,1,-0.01,0.991,0.374025,-0.267323,3.816589,4.234324
1886,1,-0.01,0.991,0.447392,-0.271245,3.742564,4.274623
1887,0,0.99,-0.01,-0.406398,0.722293,3.885276,3.364382
1888,0,0.991,-0.009,-0.444954,0.835202,4.327933,3.428489
1889,0,0.989,-0.011,-0.436074,0.836778,4.054646,3.061693
1890,0,0.989,-0.011,-0.38477,0.740279,3.674307,3.219722
1891,1,-0.012,0.989,0.476879,-0.263356,3.504321,3.155876
1892,0,0.986,-0.014,-0.330784,0.665377,2.633239,3.209196
1893,0,0.993,-0.007,-0.426804,0.481769,4.559558,3.608608
1894,0,0.99,-0.01,-0.376947,0.469479,3.717222,3.279052
1895,0,0.989,-0.011,-0.324297,0.433233,3.765386,3.875261
1896,1,-0.014,0.987,0.666254,-0.408168,3.280778,3.740683
1897,0,0.991,-0.009,-0.316738,0.316035,3.662884,3.571445
1898,1,-0.012,0.989,0.857503,-0.478937,3.295415,3.880413
1899,1,-0.01,0.991,0.641209,-0.460599,3.288399,3.670172
1900,0,0.99,-0.01,-0.324742,0.319889,4.118922,2.935536
1901,0,0.99,-0.01,-0.300491,0.359735,4.039733,3.058591
1902,0,0.99,-0.01,-0.320824,0.35254,4.030715,3.628765
1903,0,0.988,-0.012,-0.248658,0.343164,3.7754,3.099818
1904,1,-0.012,0.989,0.83704,-0.433626,3.455557,3.110448
1905,0,0.993,-0.007,-0.298642,0.266169,4.224676,3.925386
1906,0,0.987,-0.013,-0.135655,0.287044,3.725045,2.597893
1907,1,-0.009,0.992,0.942156,-0.489909,3.775743,3.797417
1908,0,0.988,-0.012,-0.257156,0.373257,4.096125,3.698176
1909,1,-0.01,0.991,0.912126,-0.483479,4.043807,3.29633
1910,0,0.988,-0.012,-0.202707,0.301938,3.671669,3.614304
1911,0,0.992,-0.008,-0.304347,0.33337,4.294465,3.276981
1912,0,0.992,-0.008,-0.233716,0.251602,4.012647,3.971314
1913,1,-0.01,0.991,1.310091,-0.524721,3.489616,4.061916
1914,0,0.989,-0.011,-0.106943,0.228447,3.431668,3.135062
1915,0,0.989,-0.011,-0.103128,0.186388,4.01202,3.285099
1916,1,-0.01,0.991,1.148191,-0.491228,3.862755,3.41025
1917,0,0.988,-0.012,-0.109307,0.248364,3.799518,3.121912
1918,1,-0.012,0.989,1.111352,-0.495531,4.187917,3.558266
1919,0,0.988,-0.012,-0.103207,0.216683,3.467169,3.064885
1920,0,0.989,-0.011,-0.27324,0.358947,3.881807,3.404529
1921,1,-0.004,0.997,0.935883,-0.54054,5.144078,4.708344
1922,0,0.988,-0.012,-0.159503,0.23685,3.458088,2.935231
1923,1,-0.006,0.995,0.842187,-0.526581,4.347678,4.738878
1924,0,0.988,-0.012,-0.072836,0.179022,3.968744,3.804699
1925,1,-0.009,0.992,0.820433,-0.491436,4.039127,3.849644
1926,0,0.989,-0.011,-0.201648,0.258642,3.868095,3.686017
1927,1,-0.007,0.994,0.776352,-0.517885,4.133689,4.440392
1928,0,0.989,-0.011,-0.227754,0.280979,3.993133,3.5975
1929,1,-0.014,0.987,0.897992,-0.455586,3.492653,3.226678
1930,1,-0.012,0.989,0.670819,-0.42849,3.398148,3.630874
1931,1,-0.011,0.99,0.725567,-0.453953,3.606325,4.028598
1932,0,0.988,-0.012,-0.284718,0.431012,3.349997,3.584953
1933,0,0.993,-0.007,-0.36004,0.397137,4.103002,4.016027
1934,1,-0.006,0.995,0.584943,-0.472452,4.754602,4.759289
1935,0,0.989,-0.011,-0.316564,0.400953,3.743495,4.046475
1936,0,0.989,-0.011,-0.340497,0.469236,3.310647,3.336207
1937,0,0.988,-0.012,-0.182103,0.300422,3.489159,3.636721
1938,1,-0.006,0.995,0.683535,-0.478508,3.977376,3.915053
1939,1,-0.007,0.994,0.712572,-0.474997,3.612431,4.502445
1940,0,0.989,-0.011,-0.189408,0.273197,3.276291,3.645305
1941,0,0.99,-0.01,-0.287168,0.365348,3.045247,3.66821
1942,0,0.991,-0.009,-0.30156,0.330905,4.118653,4.247846
1943,0,0.989,-0.011,-0.212384,0.297818,3.10422,3.992517
1944,0,0.987,-0.013,-0.121872,0.271171,3.595107,2.932483
1945,0,0.99,-0.01,-0.122321,0.258097,4.27814,3.297056
1946,0,0.991,-0.009,-0.154949,0.23062,4.087975,4.075761
1947,1,-0.011,0.99,1.199723,-0.492535,3.725326,3.418172
1948,1,-0.01,0.991,1.17041,-0.493973,4.014709,3.903946
1949,1,-0.013,0.988,1.018215,-0.462872,3.5476,3.46213
1950,0,0.994,-0.006,-0.254586,0.264552,4.387577,3.627628
1951,0,0.988,-0.012,-0.0517,0.230662,3.733952,3.518204
1952,1,-0.01,0.991,0.972216,-0.481011,4.197184,4.265604
1953,1,-0.011,0.99,1.014313,-0.475196,3.555606,3.93557
1954,1,-0.009,0.992,0.760047,-0.460818,4.200671,3.76979
1955,1,-0.01,0.991,0.876698,-0.468595,3.431877,3.781687
1956,1,-0.012,0.989,0.753702,-0.42864,3.468116,3.700928
1957,0,0.986,-0.014,-0.259256,0.421839,3.213028,3.067597
1958,0,0.989,-0.011,-0.300144,0.39123,3.4375,3.576526
1959,0,0.99,-0.01,-0.367926,0.418862,3.77337,3.524387
1960,1,-0.011,0.99,0.64438,-0.40723,3.835864,3.759376
1961,0,0.99,-0.01,-0.299948,0.383765,3.739086,3.271697
1962,0,0.99,-0.01,-0.238738,0.344695,4.066775,3.275998
1963,1,-0.013,0.988,0.794686,-0.421341,3.128887,3.599327
1964,0,0.988,-0.012,-0.262491,0.404693,3.596534,3.992897
1965,1,-0.012,0.989,0.745379,-0.413094,3.861448,3.145097
1966,0,0.988,-0.012,-0.283205,0.406159,3.567355,3.536195
1967,1,-0.011,0.99,0.785019,-0.432942,3.774299,3.501877
1968,0,0.991,-0.009,-0.287352,0.337856,3.16773,3.72398
1969,1,-0.012,0.989,0.891436,-0.440067,3.520868,4.154201
1970,1,-0.013,0.988,0.884899,-0.418897,3.476361,2.713148
1971,0,0.987,-0.013,-0.291749,0.521366,3.746363,3.771576
1972,1,-0.009,0.992,0.693643,-0.411693,4.106441,3.734781
1973,0,0.99,-0.01,-0.343179,0.515536,4.066384,4.009167
1974,0,0.991,-0.009,-0.284601,0.436014,4.360645,3.21724
1975,0,0.992,-0.008,-0.306322,0.353738,3.601475,3.357851
1976,0,0.988,-0.012,-0.216511,0.403451,3.553296,3.171472
1977,0,0.988,-0.012,-0.15968,0.299044,3.57567,3.597314
1978,1,-0.008,0.993,0.871074,-0.47973,3.152445,4.329202
1979,0,0.99,-0.01,-0.240048,0.340315,3.642316,4.045948
1980,0,0.99,-0.01,-0.116393,0.249864,3.613422,3.81452
1981,1,-0.01,0.991,1.134637,-0.492984,4.053236,3.514004
1982,1,-0.014,0.987,1.067056,-0.453321,3.103036,3.163759
1983,0,0.991,-0.009,-0.188883,0.270239,3.875372,3.35579
1984,0,0.996,-0.004,-0.248942,0.225094,5.059946,4.475877
1985,0,0.988,-0.012,-0.158952,0.33959,3.353852,2.972095
1986,1,-0.012,0.989,0.979464,-0.456832,2.861582,3.975074
1987,0,0.989,-0.011,-0.022948,0.222755,4.130842,3.29969
1988,0,0.99,-0.01,-0.216311,0.267042,4.305252,3.770998
1989,0,0.991,-0.009,-0.081369,0.239704,4.401472,3.142174
1990,1,-0.012,0.989,1.014575,-0.46876,3.386499,3.915409
1991,0,0.989,-0.011,-0.155175,0.285343,3.685862,3.653786
1992,1,-0.012,0.989,1.084438,-0.485332,3.694651,3.582981
1993,1,-0.013,0.988,1.101067,-0.458917,3.417953,3.229997
1994,0,0.992,-0.008,-0.22442,0.239005,4.420401,3.924248
1995,1,-0.012,0.989,0.922864,-0.450444,3.879649,3.488806
1996,1,-0.01,0.991,0.840639,-0.473933,3.484223,3.485865
1997,0,0.989,-0.011,-0.231748,0.381058,4.253662,2.59223
1998,1,-0.013,0.988,0.710706,-0.37199,3.461999,3.393137
1999,0,0.986,-0.014,-0.272333,0.512188,3.23665,2.676767
2000,1,-0.012,0.989,0.625217,-0.393095,3.396709,3.455042
2001,1,-0.007,0.994,0.616469,-0.425516,4.526952,3.95342
2002,0,0.988,-0.012,-0.298414,0.515467,3.47781,3.568901
2003,1,-0.01,0.991,0.592661,-0.413892,3.530234,3.774163
2004,0,0.99,-0.01,-0.320705,0.428933,3.921238,3.810179
2005,0,0.989,-0.011,-0.335417,0.529622,4.181765,3.445042
2006,1,-0.012,0.989,0.722121,-0.370781,3.421851,3.798449
2007,1,-0.013,0.988,0.77638,-0.409742,3.798741,3.285293
2008,0,0.991,-0.009,-0.38541,0.617393,3.954131,3.867173
2009,1,-0.009,0.992,0.608669,-0.401774,3.941838,4.047997
2010,0,0.989,-0.011,-0.343831,0.659073,3.167383,3.669655
2011,1,-0.013,0.988,0.64241,-0.331259,3.917671,3.476965
2012,0,0.988,-0.012,-0.34924,0.630036,3.579012,3.716556
2013,1,-0.009,0.992,0.52499,-0.344553,3.357798,4.394333
2014,1,-0.013,0.988,0.620049,-0.304903,3.006122,3.162826
2015,1,-0.01,0.991,0.517268,-0.270071,4.080442,3.671676
2016,1,-0.012,0.989,0.474413,-0.18253,3.3167,3.698562
2017,1,-0.011,0.99,0.432878,-0.095836,3.813885,3.855176
2018,0,0.989,-0.011,-0.441659,1.221792,4.004605,3.618257
2019,1,-0.013,0.988,0.373258,-0.031828,2.936514,3.389876
2020,0,0.988,-0.012,-0.438499,1.121857,3.437151,3.493221
